title,year,lenght,sinopsis,description,Country_Id,Director_Id
Pastoral Counseling,1866,3:20 AM,Gas Chromatography,aggregate web-enabled infomediaries,46847,90120
Oil &amp; Gas Exploration,1671,2:03 AM,UTP,matrix mission-critical paradigms,95367,23584
Residential Mortgages,1845,1:49 AM,RWA,visualize integrated e-commerce,71646,68842
CTRS,1919,3:01 AM,BPWin,strategize next-generation portals,53384,76212
Stage Make-up,1507,3:47 AM,FDTD,aggregate intuitive channels,28311,10288
Life Insurance,1884,4:11 AM,English,strategize dynamic e-tailers,54809,25831
WMS Implementations,1841,2:29 AM,HP uCMDB,extend 24/7 communities,68829,72450
ODM,1688,1:20 AM,DVB-S,envisioneer plug-and-play web services,1984,66895
JDOM,1509,3:06 AM,Time Series Analysis,facilitate one-to-one action-items,36456,66284
RPM,1746,4:20 AM,Blue Ocean Strategy,orchestrate sticky e-services,40418,73380
ESRI,1913,3:24 AM,Xdebug,streamline mission-critical relationships,48313,40760
Customer Experience,1809,3:10 AM,CTC,cultivate dot-com e-business,90821,6626
SNL,1924,3:34 AM,CADS RC,envisioneer one-to-one e-commerce,98080,66951
dsPIC,1840,3:51 AM,Order Fulfillment,productize robust functionalities,84861,34619
WSUS,1816,3:32 AM,Ab Initio,redefine seamless functionalities,30926,10585
Statistical Data Analysis,1970,2:06 AM,Zeta Potential,exploit proactive interfaces,6459,97948
RF Circuits,1899,2:21 AM,SNP genotyping,engage visionary applications,66959,89565
iPod,1986,1:09 AM,Funding,morph visionary eyeballs,53014,95747
Mentoring,1525,4:56 AM,OGC,incentivize cutting-edge eyeballs,72755,79540
jQuery Mobile,1510,4:11 AM,FM,expedite scalable web services,37046,5440
Leadership Development,1971,3:55 AM,Special Events Coordination,benchmark web-enabled users,64661,10353
Kinematics,2004,2:33 AM,NCDA,cultivate sticky deliverables,23043,52382
MRI,1782,2:34 AM,OSHA Instruction,transform dot-com content,31283,1740
IP PBX,1761,4:12 AM,Digital Journalism,drive dot-com applications,91418,10301
Azerbaijani,1962,2:26 AM,Music Theory,reinvent 24/7 web-readiness,10508,74983
XSLT,1631,4:50 AM,MBS,e-enable virtual e-tailers,58238,57190
Oil on Canvas,1843,1:02 AM,QinQ,expedite distributed users,14414,94148
VTS,1925,3:40 AM,Aeronautics,deliver granular applications,53987,51685
WBEM,1734,1:54 AM,Customer Acquisition,benchmark real-time communities,42190,75897
Credit Cards,1792,2:14 AM,Wholesale Purchasing,disintermediate clicks-and-mortar supply-chains,3185,31122
QuarkXPress,1582,3:03 AM,NYISO,transition cross-platform content,99257,81211
MRDs,1712,2:46 AM,Military Experience,disintermediate impactful synergies,97596,7287
XML Standards,1683,4:47 AM,Aquatics,redefine frictionless schemas,28163,36851
ISO 9001,1621,3:27 AM,Ironport,utilize user-centric infomediaries,43651,39121
PFMEA,1757,1:33 AM,Kinetics,morph cross-platform applications,59231,68158
GC-FID,1845,3:43 AM,HDPE,implement real-time bandwidth,8176,41401
Home Health Agencies,1508,3:27 AM,Cold Calling,revolutionize bleeding-edge ROI,7833,30231
OTV,1932,2:19 AM,Animal Nutrition,syndicate viral e-business,33518,87486
Microsoft Dynamics GP,1681,4:03 AM,GSA Schedule,orchestrate user-centric initiatives,38781,89948
E-zines,1960,4:49 AM,Toxicology,envisioneer value-added infomediaries,9,6731
Arbitration,1819,3:57 AM,LSL,syndicate magnetic ROI,38116,85703
Mac &amp; PC platforms,1659,4:47 AM,RFP,synthesize rich technologies,71670,97180
Combined Cycle,1592,1:21 AM,VPLS,extend revolutionary vortals,11641,33497
RSLinx,1886,4:48 AM,Egyptian Arabic,recontextualize collaborative bandwidth,94316,81626
iPhone Application Development,1779,3:30 AM,Yields,utilize mission-critical methodologies,15901,82316
Hydropower,1975,3:24 AM,EU Competition Law,embrace leading-edge paradigms,38833,11482
InfoComm CTS,1953,3:51 AM,IT Solutions,empower clicks-and-mortar niches,32124,95497
FDICIA,1842,3:20 AM,MTT,synergize bleeding-edge networks,49557,56731
MGCP,1800,2:17 AM,JDA,enable transparent functionalities,34612,39479
Security Audits,1713,1:47 AM,Electricity,deliver world-class bandwidth,56999,45594
WLR3,1538,2:02 AM,FPA,aggregate e-business supply-chains,79569,76109
Grocery,1616,2:25 AM,LWUIT,embrace viral paradigms,85390,3168
FHA Financing,1624,3:36 AM,Wyse,optimize plug-and-play paradigms,91902,87195
Pylons,1548,4:47 AM,Emergency Room,harness proactive bandwidth,31411,33514
Language Teaching,1586,1:40 AM,What-if Analysis,recontextualize holistic web services,79812,88603
Title Insurance,1592,2:58 AM,JAXB,exploit bricks-and-clicks portals,4772,20284
Accounts Receivable,1874,1:23 AM,Youth Marketing,leverage impactful action-items,26800,14529
Health Psychology,1803,2:56 AM,Vacation Homes,embrace plug-and-play ROI,33879,4056
Oracle RAC,1983,3:37 AM,Kosher,transition leading-edge e-commerce,69268,24993
vCloud,1908,1:18 AM,Private Duty,implement seamless platforms,26436,46787
ERDAS Imagine,1596,2:50 AM,IV,engage leading-edge initiatives,8003,14742
solid-state NMR,1697,4:44 AM,Critical Thinking,orchestrate distributed e-markets,98679,52869
Juvenile Justice,1707,3:26 AM,TMW,enable killer vortals,65375,38448
Critical Care,1874,3:07 AM,OxMetrics,syndicate back-end content,34803,12003
PFEP,1682,4:45 AM,Awesomeness,whiteboard B2B supply-chains,38051,30997
Youth Mentoring,1542,3:37 AM,Bartending,seize best-of-breed communities,75819,31058
EIGRP,1902,2:37 AM,JSTL,integrate sticky e-tailers,30898,56837
Visual Effects,1724,2:08 AM,Integration,innovate ubiquitous convergence,3646,29402
PMO Services,1875,1:51 AM,WCF,incentivize out-of-the-box paradigms,33437,53940
SDH,1814,3:14 AM,Cisco Call Manager,optimize intuitive niches,79702,4861
IRS,2005,4:44 AM,NVU,synergize killer interfaces,74974,26019
Pastoral Counseling,1521,1:47 AM,Hydraulic Systems,deliver magnetic convergence,70909,19162
HPLC-MS,2012,1:15 AM,BTL Activations,recontextualize end-to-end partnerships,25594,4648
Life Insurance,1702,1:38 AM,Biotechnology,whiteboard innovative channels,59422,35387
PBX,1979,1:25 AM,Professional Liability,deliver global ROI,78565,49534
MS Axapta,1830,3:27 AM,Google Docs,reintermediate efficient synergies,68655,85493
Smart Grid,1715,4:28 AM,Hazardous Materials,aggregate granular experiences,59895,24888
RTO,1702,1:28 AM,FBCB2,redefine front-end communities,86136,98924
Vacation Homes,1890,2:59 AM,Business Planning,reintermediate next-generation networks,6104,34117
RFP Design,1751,2:33 AM,European Union Politics,grow magnetic web-readiness,79651,46762
Drums,1533,2:29 AM,OLTP,disintermediate user-centric web services,48779,79636
Branding,1804,2:53 AM,Airline Ticketing,mesh killer architectures,14146,53120
IVA,1643,1:29 AM,Modeling,incentivize vertical metrics,30798,85352
Child Development,1619,1:25 AM,Commercial Lending,engineer granular paradigms,97524,73746
Equity Research,1994,3:22 AM,JRun,drive seamless synergies,50565,42456
HW Design,1962,3:01 AM,SQL Tuning,deliver clicks-and-mortar infrastructures,49786,76622
Financial Advisory,1551,1:53 AM,Urinalysis,transition sexy platforms,3492,46568
Shrinkage,1779,2:37 AM,Adult Education,disintermediate cross-media platforms,88476,77850
Technical Recruiting,1584,4:23 AM,Estate Planning,transition dynamic channels,52354,26549
Working With Children,1822,3:32 AM,KMDF,target visionary systems,95806,40347
DCOM,1789,4:06 AM,Creative Strategy,target magnetic platforms,19214,12933
Red Hat Linux,1697,2:03 AM,NNMi,morph cutting-edge web-readiness,34155,76278
Turbines,1522,3:54 AM,Military Operations,enable wireless relationships,55851,16586
Ghost Imaging,1681,3:06 AM,CPR Certified,iterate mission-critical relationships,43701,15268
Winning Others Over,1812,4:57 AM,Apollo GDS,envisioneer intuitive interfaces,32877,78562
NPO,1945,4:37 AM,KWP2000,disintermediate virtual e-services,29766,17823
Grant Writing,1921,4:12 AM,UCS,repurpose plug-and-play solutions,98099,37716
Rhinoceros,1631,4:56 AM,Applied Kinesiology,grow world-class initiatives,2723,8660
LSO,1962,3:42 AM,FMEA,harness frictionless infrastructures,8496,81824
TIBCO,1509,3:51 AM,Bankruptcy,integrate proactive methodologies,40428,48559
Slope Stability,2008,2:05 AM,Nutrition,evolve extensible platforms,81771,20086
RDz,1842,2:15 AM,Electronic Payments,orchestrate ubiquitous functionalities,32640,61127
JCT,1873,4:53 AM,HFC,monetize frictionless users,81173,15975
JSTOR,1947,3:35 AM,Youth Mentoring,syndicate visionary infrastructures,6645,56993
Game Design,1549,1:46 AM,Occupational Rehabilitation,whiteboard extensible functionalities,68660,54522
IBM AS/400,1818,2:57 AM,Blended Learning,innovate mission-critical systems,60496,37406
Pyxis,1837,1:12 AM,Luxury Brand Marketing,evolve user-centric infomediaries,3138,84921
GC-MS,1730,2:46 AM,Fire Alarm,orchestrate 24/7 relationships,73738,62787
Offset Printing,1589,3:20 AM,SAP BI,integrate proactive systems,53457,17146
GMP,1621,2:44 AM,Koine Greek,deliver back-end e-commerce,59266,15686
NHL,1607,2:51 AM,Sellers,recontextualize clicks-and-mortar paradigms,31493,71417
NBFC,1702,4:10 AM,IV,strategize cross-platform initiatives,80537,5658
DNA fingerprinting,1630,1:23 AM,Long-term Care,leverage bleeding-edge e-markets,59014,63944
Swing,1540,1:21 AM,Customer Support,revolutionize turn-key infrastructures,35277,32062
Account Reconciliation,1628,4:51 AM,Mixed-Signal IC Design,leverage web-enabled solutions,37756,42551
NAS,1531,4:51 AM,Utilization Review,strategize bricks-and-clicks e-commerce,5596,37022
Flight Planning,1536,4:25 AM,GNU Octave,engineer B2B supply-chains,63168,49097
RMF,1555,4:00 AM,Purchasing,monetize bricks-and-clicks partnerships,95574,7907
Snorkeling,1790,4:53 AM,nMarket,innovate user-centric paradigms,58596,65792
Logistics Management,1533,4:32 AM,NC-Verilog,orchestrate dynamic convergence,2923,39505
Bands,1944,4:24 AM,XRF,e-enable frictionless paradigms,68833,78034
PMO,1615,3:09 AM,Play-by-play,exploit virtual e-markets,3759,51473
PVSyst,1596,2:13 AM,Board Certified,monetize value-added experiences,32021,25070
Wholesale Operations,1895,1:20 AM,QAQC,extend viral metrics,54264,81194
AJAX Frameworks,1572,4:24 AM,Technical Documentation,reintermediate bleeding-edge platforms,90738,55121
TBB,1593,3:08 AM,ATG CSC,incubate collaborative ROI,51627,97083
Educational Technology,1981,2:47 AM,Xerox Printers,generate holistic vortals,3460,45761
MD-11,1902,4:45 AM,Financial Mgmt,unleash plug-and-play architectures,27671,50142
PWM,1747,4:53 AM,Cybercrime,recontextualize user-centric experiences,763,88587
LaTeX,1563,1:34 AM,SNL,engineer one-to-one mindshare,1290,89101
Yields,1603,1:38 AM,LTO,morph real-time systems,79074,27743
Public Speaking,1516,2:59 AM,Wyse,evolve strategic functionalities,49437,75669
Fund Accounting,1633,3:52 AM,jBase,repurpose world-class portals,14650,62900
Time &amp; Attendance,1614,2:39 AM,Distance Learning,streamline enterprise convergence,83914,38359
Ambulatory Care,1588,1:16 AM,What-if Analysis,drive dynamic deliverables,61331,98772
Billing Systems,1935,4:43 AM,Tunneling,whiteboard distributed niches,48739,49058
GNU Radio,1896,3:26 AM,DDoS,grow next-generation experiences,31745,94880
NRA,2008,3:48 AM,Member of IEEE,aggregate extensible deliverables,76908,77959
Internet Banking,1829,4:16 AM,Oil &amp; Gas Services,matrix one-to-one models,5865,66623
Financial Risk,1634,1:14 AM,HP EVA,exploit scalable e-services,15987,68474
RTO,1521,4:10 AM,SQL,iterate value-added architectures,52020,93826
After Effects,1506,4:13 AM,DNSSEC,streamline efficient communities,57331,96339
WF,1604,2:17 AM,WSPG,iterate ubiquitous channels,49255,45136
Hair Care,1724,4:56 AM,Oxygen,extend dot-com technologies,94686,41669
EPM,1839,4:23 AM,Fences,exploit seamless infomediaries,41225,53799
WCS,1731,1:14 AM,Utility Systems,engage proactive applications,80680,26344
Big 4,1563,4:21 AM,Supplier Evaluation,target global web-readiness,40233,4424
OBIEE,1714,1:02 AM,OWL,matrix intuitive action-items,5903,58075
Rail,1636,4:10 AM,Toad,disintermediate 24/365 methodologies,21547,32161
PXE,1507,2:53 AM,Academic Tutoring,seize real-time platforms,52514,45029
DBE,1948,4:55 AM,FBCB2,syndicate one-to-one platforms,97689,87400
Research,1778,4:29 AM,Warehousing,visualize user-centric metrics,59531,18337
