title,year,lenght,sinopsis,description,Country_Id,Director_Id
Wholesale Lending,1767,1:11 AM,Higher Education Administration,morph efficient e-tailers,54929,51208
Events Organisation,1941,2:31 AM,SNOMED,redefine viral content,55161,89692
Mergers &amp; Acquisitions,1981,4:58 AM,UNIX Utilities,innovate bleeding-edge markets,69970,10329
Year-end Close,2018,3:48 AM,PyGTK,transition real-time markets,74334,67664
Two-phase Flow,1961,1:21 AM,GTK+,syndicate cross-platform models,93647,41976
Hotel Booking,1829,1:35 AM,Nslookup,drive customized infrastructures,70627,98909
HP Procurve,1719,1:45 AM,JScript,whiteboard innovative portals,62774,34958
Aircraft,1791,2:20 AM,Judo,matrix B2C models,87433,72727
RC,1710,2:36 AM,Automation,deliver end-to-end mindshare,80982,63770
Toyota Production System,1661,1:34 AM,HBSS,visualize rich content,91577,23884
Fashion GPS,1860,4:20 AM,HVAC,envisioneer interactive infomediaries,95043,37920
Ffmpeg,1946,4:33 AM,Yachting,embrace enterprise action-items,16264,84143
Food Preparation,1783,2:10 AM,Glass,deploy enterprise infomediaries,15836,60714
eTOM,1712,2:49 AM,Customer Experience,transform sticky channels,11043,44407
Vray,1898,4:27 AM,EGL,aggregate efficient e-business,18560,92039
Working With Children,1781,1:43 AM,Sports Writing,repurpose intuitive technologies,51696,75142
Youth Entrepreneurship,1698,2:48 AM,IT Governance,strategize bleeding-edge e-tailers,4593,34844
Business Intelligence Tools,1807,4:40 AM,DCM,generate transparent web-readiness,57089,36531
Failure Analysis,1628,1:01 AM,Construction,strategize open-source experiences,45780,32103
Workforce Development,1533,3:14 AM,WCAG,empower visionary niches,83546,32281
Vtiger,1594,2:26 AM,FSI,productize leading-edge e-commerce,38405,63806
Evidence,1815,1:51 AM,Feature Writing,empower extensible content,34355,19078
QSA,1921,3:34 AM,GMPLS,unleash holistic paradigms,18109,4863
VSS,1977,1:40 AM,Event Planning,envisioneer back-end methodologies,5884,85868
LDPC,1645,3:52 AM,Store Management,integrate real-time convergence,28377,65988
IUI,1701,2:30 AM,SGW,extend rich methodologies,77589,19995
CFD,1863,2:19 AM,FMS,productize front-end e-business,81504,12051
Supplier Quality,1597,2:59 AM,Socket.io,scale clicks-and-mortar e-markets,40062,60054
XCOM,1633,4:15 AM,PMO Services,synthesize 24/365 e-commerce,59627,78578
MPages,1997,4:07 AM,Amazon Kindle,exploit dot-com infomediaries,98497,37939
Black Belt,1860,2:29 AM,Short Stories,innovate out-of-the-box applications,36167,69465
GMAT,1507,3:49 AM,UTRAN,leverage out-of-the-box content,85726,52815
MBCS,2011,1:31 AM,RPR,transform B2C systems,89492,30008
TCP,1590,4:16 AM,Japanese Language Proficiency Test,transform magnetic niches,14624,81578
Business Intelligence,1838,2:44 AM,Apache,implement next-generation initiatives,100835,11705
At-risk,1769,2:20 AM,OECD,transition global users,29616,45653
CQA,1581,4:39 AM,Nylon,drive best-of-breed systems,40920,39081
Key Person Insurance,2002,1:48 AM,SharePoint Designer,recontextualize efficient markets,42144,80208
iWay,1535,1:05 AM,Ozone,transition holistic convergence,42634,52222
JTIDS,1909,1:13 AM,Hospitality Management,synergize proactive infomediaries,66008,84578
MPI,1578,4:10 AM,LPCVD,synthesize scalable web-readiness,70879,20423
JSON,1889,1:09 AM,Oscilloscope,whiteboard cross-platform functionalities,31238,17130
Virtualization,1984,4:48 AM,Aircraft Systems,reinvent integrated web services,78702,50872
NMS,1988,4:49 AM,Control Systems Design,aggregate compelling methodologies,97407,13308
UV disinfection,1671,1:31 AM,FP7,deploy compelling experiences,11016,60885
White Papers,1537,2:25 AM,White Box Testing,implement world-class content,91692,30787
Easytrieve,1730,2:31 AM,Weapons of Mass Destruction,generate proactive technologies,78104,57709
IIS,1992,3:21 AM,Administrative Law,transition 24/7 infomediaries,67113,60332
Scheduling,1991,4:27 AM,MSP430,deliver compelling experiences,78217,63040
Axles,1702,2:53 AM,Visual Identity,scale virtual infrastructures,74902,91314
Pyrosequencing,1673,3:25 AM,DNA quantification,brand interactive content,139,10627
Erwin,1525,4:05 AM,FCS,harness magnetic metrics,32820,28277
ODI,1676,4:45 AM,IBM Certified,visualize end-to-end content,70416,7174
360 Feedback,1679,2:13 AM,NXP,iterate 24/7 e-markets,14457,60980
MVC,1723,1:52 AM,Offshore Outsourcing,enable user-centric eyeballs,48164,29574
Media Relations,1740,3:47 AM,Theology,cultivate granular eyeballs,36368,85194
DNA quantification,1818,4:19 AM,Salesforce.com,empower 24/7 models,2136,26452
MyFaces,1880,1:54 AM,Karaoke,scale customized technologies,14116,14923
Data Warehousing,2014,2:20 AM,FNMA,synthesize extensible communities,31388,80180
Ubuntu,1845,4:09 AM,solid-state NMR,embrace 24/7 markets,99586,577
OMT,1610,4:56 AM,Brocade Fibre Switches,architect interactive e-tailers,35334,42082
Drums,1620,2:01 AM,GNU Make,expedite synergistic interfaces,23173,16852
OLAP,1913,2:32 AM,Hospital Sales,revolutionize plug-and-play channels,40990,89578
Alzheimer&#39;s Disease,1863,3:54 AM,Kronos Timekeeping,orchestrate killer users,13970,40585
Ultrafiltration,1844,4:49 AM,SolidWorks,deploy dot-com e-markets,78079,88918
Molecular Cloning,1636,2:32 AM,Ulcerative Colitis,extend rich functionalities,83736,27936
Dog Training,1870,3:15 AM,CTP,facilitate intuitive users,20262,90782
Russian,1740,4:53 AM,Light Rail,e-enable user-centric networks,38303,36370
GSX,1858,1:01 AM,Gx,engage seamless interfaces,28239,63062
Job Fairs,1645,3:35 AM,HV,exploit sticky ROI,21231,97185
Xilinx ISE,1983,3:10 AM,Duty Drawback,implement viral portals,58681,36082
TNS,1746,1:09 AM,HSS,visualize granular interfaces,54063,91917
Eclipse CDT,1694,4:51 AM,LS-DYNA,expedite B2C vortals,36756,57483
Fine Art Photography,1948,1:08 AM,Wellness,transition visionary markets,12015,41088
Ownership,1567,2:44 AM,HP Storage,cultivate 24/7 paradigms,7851,49912
Commercial Banking,1968,1:53 AM,Jiu-Jitsu,optimize global models,13159,11999
BPMN,1570,2:46 AM,RNP,incubate cross-media supply-chains,24444,70484
HCSS,1513,2:10 AM,Multi-channel Retail,synergize compelling bandwidth,61216,12943
Real Estate Due Diligence,1905,1:50 AM,Psychiatry,expedite distributed networks,29049,49698
RC,1962,3:03 AM,Residential Mortgages,synthesize intuitive deliverables,87104,44161
Surveillance,1933,4:14 AM,Digital Marketing,e-enable holistic networks,81184,77527
Guest Service Management,1900,1:41 AM,Tour Operators,deliver user-centric portals,46157,76755
BMP,1620,1:25 AM,CBOT,reintermediate transparent deliverables,89495,46217
Wills,1937,3:14 AM,LPS,orchestrate value-added initiatives,43492,27344
Zend Server,1954,2:23 AM,Dell KACE,expedite front-end systems,51816,80854
SSBI,1749,3:09 AM,Shipbuilding,transition proactive deliverables,31856,32251
Epoxy,1687,2:31 AM,Spot TV,implement front-end paradigms,66217,68669
Amadeus GDS,1765,1:13 AM,IETF,redefine sticky models,22093,79868
Group Therapy,1794,1:14 AM,NCLB,maximize next-generation interfaces,72988,24291
Cisco VPN,1640,1:01 AM,Office Administration,facilitate dynamic models,87975,11394
Khalix,1514,2:36 AM,FCAW,aggregate back-end deliverables,78035,71186
EPCM,1600,2:59 AM,Financial Services,scale out-of-the-box metrics,45848,87495
Myofascial Release Therapy,1528,1:16 AM,Offshoring,streamline sticky relationships,98213,71983
Karaoke,1823,2:55 AM,NPDES,incentivize extensible portals,76103,16509
Fashion Photography,1757,3:13 AM,NBFC,incentivize wireless solutions,90236,32318
Beer,1817,3:10 AM,Logo Design,repurpose cross-platform interfaces,39923,41978
SIP,1853,1:39 AM,Site Plans,synthesize compelling metrics,69328,2923
VMware Fusion,2003,3:39 AM,RF Scanners,exploit intuitive initiatives,74228,4040
RF Test,1688,2:26 AM,Social Media Marketing,productize back-end deliverables,41512,58968
Job Descriptions,1763,2:17 AM,Infor XA,integrate transparent relationships,95442,49785
EEO Compliance,1661,4:38 AM,HVDC,target wireless technologies,40586,1425
JSP440,2001,1:30 AM,IGP,deliver turn-key metrics,29999,76415
Agrochemicals,1541,4:27 AM,DMMs,reinvent collaborative initiatives,4567,49182
Architecture,1584,2:24 AM,Urban Regeneration,streamline efficient methodologies,94196,37686
AC Nielsen,1814,3:47 AM,XMetal,innovate integrated vortals,12426,75492
TTCN-3,1817,1:12 AM,D3.js,deliver innovative convergence,63255,15509
Joomla,1800,3:15 AM,IFE,seize global e-markets,56916,72326
WLI,1562,1:44 AM,Electric Guitar,engineer e-business synergies,93975,16441
Time Management,1694,2:45 AM,Eyewear,integrate best-of-breed deliverables,36478,1246
Oil &amp; Gas Exploration,1573,3:17 AM,VHDL,exploit dot-com systems,87530,6106
Hospitality Industry,1865,1:41 AM,Shopper Marketing,maximize distributed systems,61576,27212
HSM,1680,3:44 AM,APQP,envisioneer mission-critical markets,55740,83429
Counseling Psychology,1665,4:29 AM,Content Strategy,empower plug-and-play architectures,38296,86818
DVB-S2,1938,2:30 AM,TVCs,unleash revolutionary web-readiness,97048,53131
Candidate Generation,1827,4:07 AM,OLA,implement cross-media infomediaries,95645,80169
Allergy,1505,4:51 AM,Axioma,extend best-of-breed deliverables,16536,58913
Professional Liability,1838,3:22 AM,BPL,aggregate strategic networks,22404,21980
Oracle RDC,1801,3:21 AM,RCV,drive magnetic synergies,59241,88891
Information Security Awareness,1540,3:25 AM,NCLB,monetize out-of-the-box metrics,15627,56180
WML,1628,3:11 AM,Publishing,expedite leading-edge models,13867,53707
DTA,1915,4:00 AM,BPA,engineer world-class markets,29959,41801
TMA,1903,2:29 AM,Jive,brand visionary vortals,68355,15886
NMON,1656,1:25 AM,Food Processing,aggregate innovative functionalities,74494,23357
MS VC++,1992,3:14 AM,FTR,streamline strategic web services,23609,9829
VLS,2013,3:00 AM,PVS,enable seamless infomediaries,26649,39288
Jitterbit,1506,1:06 AM,Editorial Illustrations,brand frictionless relationships,46201,4319
Registered Patent Attorney,1900,3:51 AM,MQSI,iterate B2C supply-chains,56476,49007
Therapeutic Areas,1878,4:18 AM,DCL,integrate e-business communities,37068,57998
Eastern Europe,1522,2:03 AM,RTI,benchmark killer e-business,12067,21538
Jigs,2009,1:20 AM,Jury Trials,implement world-class systems,75206,2596
Public Administration,1823,1:07 AM,Study Abroad Programs,matrix mission-critical portals,7525,87250
RSLinx,1709,2:30 AM,Information Security Awareness,aggregate proactive metrics,55830,36378
CTFL,1813,1:34 AM,Qmail,disintermediate e-business models,24785,80723
NCAA Compliance,1681,2:02 AM,DDD,integrate back-end infrastructures,63972,61659
Liability,1738,2:42 AM,Liability,synergize compelling vortals,72611,41633
DBU,1789,2:37 AM,SDK,seize sticky web services,52078,7339
Class Actions,1863,4:28 AM,After Effects,envisioneer strategic partnerships,97362,5797
Family Medicine,1674,3:29 AM,Sponsorship,expedite e-business metrics,5059,69666
Order Fulfillment,1956,1:59 AM,GPS,synthesize plug-and-play systems,48046,14497
ASIC,1842,1:51 AM,Human Resource Planning,unleash e-business communities,31547,28778
Jigsaw,1797,3:12 AM,Systems Engineering,envisioneer frictionless experiences,35178,7869
CDL Class A,1680,4:41 AM,QSE,redefine enterprise web services,25695,92207
VxWorks,1581,1:48 AM,Nursing,integrate rich networks,64790,11845
VMware Infrastructure,1867,4:25 AM,Bootstrap,synergize user-centric applications,84732,73844
Smart Grid,1731,4:44 AM,PMD,utilize web-enabled web-readiness,15575,38465
Data Guard,1632,3:29 AM,SAP SD Module,whiteboard transparent communities,98924,66457
UV-Vis-NIR,1629,4:23 AM,Outerwear,harness leading-edge web services,60375,84909
PK/PD,1879,2:52 AM,Energy Efficiency,scale visionary e-tailers,91259,3857
Corel Draw,1577,1:46 AM,PDS,transform synergistic metrics,78549,46280
Import,1514,3:59 AM,SRX,embrace wireless action-items,3797,73702
Administration,1887,1:37 AM,Veneers,streamline one-to-one niches,14380,61220
Market Research,1694,3:53 AM,Competitive Analysis,transition magnetic action-items,78824,19537
Sellers,1709,3:51 AM,EZNews,leverage efficient functionalities,18901,20029
Utility Billing,1584,1:05 AM,Utilization Review,monetize frictionless content,62733,62947
UC4,1622,3:13 AM,Kernel Programming,transition collaborative relationships,58225,88228
DVCProHD,1914,4:21 AM,HUET,maximize wireless infrastructures,95368,64819
Document Management,1504,4:45 AM,User Experience,syndicate clicks-and-mortar initiatives,87400,51677
CGI/Perl,1886,4:20 AM,Facilities Management,deliver granular partnerships,734,86781
Permanent Placement,1584,2:34 AM,Xsigo,drive integrated mindshare,10858,36495
RPO,1818,3:12 AM,SAP EBP,deploy virtual portals,71066,68928
SSRS,1528,2:35 AM,JSP,repurpose bleeding-edge architectures,35966,41057
Youth Development,1627,2:20 AM,GCC,enhance B2C infomediaries,13717,55063
GNU C++,1898,4:37 AM,EEG,engage plug-and-play applications,22247,58059
Blender,1986,3:32 AM,Regulatory Affairs,redefine interactive technologies,55826,36454
French,1617,4:22 AM,Beauty Industry,implement value-added portals,97354,18
Basel III,1690,1:06 AM,10 Key,cultivate holistic ROI,13948,15925
Private Duty,1973,4:50 AM,LVM,integrate back-end bandwidth,70762,34878
WUFI,1642,1:04 AM,WTX,iterate dynamic e-business,59278,40776
Forecasting,1622,3:56 AM,Outcomes Research,generate collaborative models,12838,55970
WTL,1869,4:34 AM,Appointment Scheduling,extend front-end methodologies,56684,54999
XSS,1503,1:09 AM,Commercial Photography,iterate clicks-and-mortar e-business,95180,44404
Data Analysis,1885,1:59 AM,PMCS,visualize one-to-one web services,50385,17216
Wellbeing,1655,1:17 AM,SRST,extend extensible e-tailers,16310,83775
EBR,1952,3:23 AM,RFP Generation,monetize sexy communities,73771,66119
Yacc,1721,3:34 AM,BPWin,engage granular convergence,21390,29220
Owner Representation,1603,1:16 AM,TS2,enable user-centric bandwidth,93169,48931
Cash Flow Forecasting,1659,4:48 AM,Epidemiology,cultivate value-added e-services,66721,4328
HP-UX,1830,1:22 AM,AAP,matrix customized infomediaries,9320,18887
HAZOP Study,1501,1:08 AM,Fermentation,harness ubiquitous e-commerce,10327,50666
System Architecture,1868,1:20 AM,MDRs,exploit revolutionary technologies,53333,63199
CCIE R&amp;S,1621,1:48 AM,Cleaning Validation,recontextualize holistic partnerships,38384,9924
Telecommunications,1684,4:22 AM,BPWin,unleash customized e-tailers,98778,10207
Blood Pressure,1693,4:52 AM,QR,syndicate distributed mindshare,18270,70896
RSVP-TE,1559,4:33 AM,Business Object,embrace extensible systems,27579,8912
TPM,1928,2:10 AM,New Homes,redefine cross-platform solutions,69967,33421
XMPP,1534,4:07 AM,Jitterbit,drive B2C e-tailers,6781,54354
Social Media Blogging,1844,4:10 AM,SSH Client,deliver vertical metrics,95319,92584
Management Due Diligence,1978,3:14 AM,nVision,enhance interactive niches,69455,51268
IAM,1579,3:09 AM,Updos,aggregate wireless users,95926,35354
IEC 62304,1938,2:55 AM,Tomcat,drive global applications,56556,53492
Aspen HYSYS,1720,2:43 AM,LabWindows/CVI,integrate sticky users,56169,80419
Information Technology,1870,2:25 AM,Market Knowledge,visualize clicks-and-mortar architectures,95215,44678
Outlook,1812,4:09 AM,SGBD,architect proactive metrics,97277,11551
Valves,1774,2:18 AM,iReport,evolve turn-key eyeballs,48436,67838
ASIC,1721,2:11 AM,Style Guides,optimize killer niches,6255,21070
FX Swaps,1944,2:28 AM,Silhouette FX,redefine scalable niches,90200,89583
Aquatic Toxicology,1870,1:49 AM,Device Drivers,integrate extensible experiences,15137,47362
HW development,1674,3:19 AM,RRC,unleash wireless initiatives,99477,53043
Myers-Briggs Certified,1744,4:49 AM,Offshore Oil &amp; Gas,incentivize transparent supply-chains,73172,10006
TMS320,1937,2:27 AM,DFA,reinvent B2B markets,10870,28145
Budgets,1604,1:13 AM,WWII,strategize leading-edge action-items,82797,75182
EU Funding,1632,4:50 AM,MD-11,architect transparent technologies,45008,36213
Microsoft Certified Professional,1867,4:05 AM,Brand Awareness,visualize killer partnerships,427,33164
Pygame,1527,3:32 AM,PTP,envisioneer clicks-and-mortar portals,100345,41131
DV Camera Operator,1921,4:08 AM,VST,reinvent bleeding-edge schemas,32653,53842
Full SDLC,1503,2:02 AM,Earth Science,architect strategic deliverables,54648,94744
WBS,1859,3:45 AM,Ecology,cultivate sticky content,78780,24071
Functional Specifications,1931,1:37 AM,LP,evolve one-to-one portals,34867,40274
Zoning,1545,4:54 AM,Avid,enhance rich solutions,29251,93478
Key Account Relationship Building,1773,3:25 AM,Funding,transform enterprise bandwidth,50774,65077
Interior Design,1534,4:49 AM,Pastoral Counseling,unleash virtual supply-chains,50451,63982
BTEQ,1923,2:52 AM,FBCB2,disintermediate dot-com paradigms,30706,52824
JCT,1943,2:24 AM,NCFM Certified,mesh plug-and-play partnerships,1430,91276
Abstracting,1860,4:46 AM,OLTP,mesh rich users,5591,91582
PV Design,1612,2:14 AM,Autodesk Inventor,drive next-generation e-services,42605,29789
Windows NT,1526,3:56 AM,PTO,deploy turn-key users,36404,49217
International Shipping,1580,3:48 AM,HR Consulting,facilitate dot-com synergies,47627,46658
IGCC,1699,1:21 AM,DTMF,e-enable vertical interfaces,60025,10465
