title,year,lenght,sinopsis,description,Country_Id,Director_Id
RHIT,1716,2:19 AM,Oil &amp; Gas Industry,architect wireless paradigms,30230,36314
MCEV,1651,1:06 AM,TCAP,generate dot-com relationships,18812,3238
FMVSS,1677,1:49 AM,WSDL,envisioneer viral eyeballs,9414,17616
SNMP,1986,2:46 AM,JScript,transform innovative channels,12874,95742
GSLC,1731,2:31 AM,TV Distribution,incubate cross-platform methodologies,91739,34641
UK Bribery Act,1587,1:16 AM,DSL,reinvent one-to-one solutions,39841,71776
uClinux,1575,1:36 AM,Affirmative Action,recontextualize B2B infomediaries,17100,11906
RSpec,1968,3:51 AM,DSP BIOS,repurpose viral platforms,42307,1501
Psychodynamic Psychotherapy,1529,4:36 AM,WC,unleash e-business initiatives,53290,79238
BPMN,1782,2:11 AM,HMC,cultivate leading-edge e-business,66867,29463
Publishing,1807,3:20 AM,NHPA,matrix cross-platform web services,53546,6722
Mobile Games,1997,2:08 AM,SQL Server Management Studio,streamline efficient communities,66945,5840
Smart Cards,1675,2:54 AM,DS4000,brand granular supply-chains,79998,16025
Ppk,1883,3:52 AM,VCM,transform global action-items,23811,21811
QPST,1635,4:40 AM,Amazon EBS,enhance synergistic action-items,64361,50444
QSE,1970,1:10 AM,SAP SRM,architect impactful schemas,11130,16108
Abaqus,1636,1:27 AM,IRAs,streamline wireless e-markets,83781,29139
IDX,1681,4:38 AM,QSIG,deploy back-end infomediaries,41543,42542
JDE One World,1759,3:21 AM,At Multitasking,incentivize distributed mindshare,53189,66470
BMV,1637,3:10 AM,CCP,engage scalable metrics,79185,62594
People Management,1594,3:28 AM,Media Relations,maximize synergistic bandwidth,23163,39546
WDK,1739,2:56 AM,Snacks,innovate granular infrastructures,60142,66675
CG Lighting,1893,3:00 AM,FBCB2,disintermediate e-business web-readiness,28853,90065
IV,1760,4:38 AM,End User Training,iterate frictionless interfaces,6566,15129
CSPro,1717,3:33 AM,RS/6000,deploy sticky web-readiness,91637,32189
Hummingbird DM,1896,1:39 AM,Certified DDI Facilitator,innovate open-source markets,38657,78655
DNA ligation,1905,4:37 AM,iOS Development,engage intuitive action-items,21540,44536
Autism Spectrum Disorders,1610,4:26 AM,DNA quantification,unleash world-class technologies,3153,48561
Affiliate Marketing,1836,3:08 AM,DMR,envisioneer sticky niches,48404,80039
Litigation,1562,1:45 AM,Slope Stability,generate 24/7 schemas,25924,14526
PCIe,1641,4:26 AM,JBoss ESB,expedite synergistic mindshare,53201,89926
Electricians,1918,3:19 AM,RNA,synergize viral e-business,78076,92033
Sourcing,1856,1:56 AM,Enterprise Architecture,optimize distributed interfaces,40176,3875
Github,1509,1:46 AM,CDMA2000,evolve holistic networks,47999,88308
OGC,1872,1:43 AM,Jewelry Design,expedite frictionless schemas,36044,24009
Microsoft SQL Server,1992,3:18 AM,WSPG,incentivize next-generation applications,84686,90022
Food Safety,1531,3:57 AM,Rhapsody,transform world-class interfaces,78206,8562
NMLS Licensed,1546,1:40 AM,ebXML,visualize leading-edge vortals,37859,60985
AASHTO,1933,2:00 AM,Resume Writing,benchmark next-generation e-commerce,68635,52842
Grassroots,1877,1:45 AM,xBase,expedite web-enabled models,89392,36438
Aquatic Ecology,1508,3:33 AM,Ab Initio,exploit revolutionary e-services,59679,47440
ZK,1937,2:26 AM,Private Equity,maximize B2B infomediaries,24492,73507
Omegamon,1729,3:22 AM,EMS,deploy mission-critical systems,83827,81732
vCenter Server,1807,1:10 AM,Sports Medicine,orchestrate value-added relationships,37009,84065
EOS,1977,1:03 AM,FGD,target frictionless users,37584,57011
CMMI,1576,2:29 AM,RSoft,transition compelling platforms,64392,68940
Academic Advising,1661,2:01 AM,OOH,transform 24/365 schemas,55489,84939
AC/DC,1772,1:04 AM,eCTD,strategize 24/365 ROI,98158,34126
Radio Promotions,1558,3:07 AM,PCR Primer Design,syndicate efficient portals,35878,8828
RFID,1687,2:21 AM,HCP,repurpose B2B deliverables,60080,90204
International Logistics,1588,3:34 AM,Physician Relations,orchestrate holistic technologies,99538,2224
5 Why,1580,4:10 AM,Radio Promotions,incubate wireless vortals,34861,81235
EBMS,1889,4:15 AM,Ehcache,reintermediate innovative web-readiness,5637,22212
Team Building,1784,4:53 AM,CDM,engage front-end relationships,29736,84190
ECDL Certification,1893,1:20 AM,RCSA,expedite synergistic solutions,86594,41205
Luxury Homes,1812,2:50 AM,Voiceovers,exploit clicks-and-mortar e-commerce,451,57591
Sound FX Editing,1813,4:14 AM,Hotels,syndicate ubiquitous communities,58839,87567
Irrigation Management,2012,4:39 AM,Social Services,benchmark frictionless markets,12905,76188
MLA,1589,4:58 AM,Classroom Management,engineer bricks-and-clicks ROI,51936,40346
Czech,1755,2:17 AM,PXE,harness bricks-and-clicks models,66702,41159
eGaming,1908,2:15 AM,Enzyme Kinetics,recontextualize one-to-one relationships,76341,84877
GMI,1622,3:25 AM,Microsoft MVP,optimize compelling e-services,92083,69544
Eyewonder,1694,2:06 AM,Global Human Resources Management,strategize end-to-end relationships,100774,65832
NCAA Compliance,1531,2:54 AM,Rhythm Guitar,maximize robust convergence,37191,29241
GHP,1653,1:19 AM,UV/Vis,transition real-time e-commerce,91537,9404
PBASIC,1707,1:12 AM,IFS ERP,streamline cross-platform infrastructures,26048,23879
Cardiac MRI,1690,4:47 AM,EOC,exploit 24/7 users,23992,18360
NPV,1846,2:11 AM,MRB,engage strategic users,68218,19600
Corporate Branding,1707,3:38 AM,Korean Culture,morph sexy relationships,13828,75873
Educational Leadership,1743,2:47 AM,Myriad,deliver cross-platform paradigms,5102,70302
NIR Spectroscopy,1688,1:25 AM,Final Cut Pro,orchestrate distributed systems,12785,8411
Benefits Administration,1673,2:08 AM,Financial Risk,extend scalable relationships,92983,90022
Gyrokinesis,1772,2:02 AM,Utility Billing,engage enterprise infrastructures,89391,90881
GIS,1617,3:24 AM,Evangelism,generate global communities,72857,25982
VCL,1681,4:10 AM,Executive Administrative Assistance,orchestrate user-centric functionalities,39168,88639
Career Development,1829,1:51 AM,CME,synergize bleeding-edge e-tailers,84124,96637
NT 4.0,1610,4:57 AM,Aesthetics,drive cross-platform applications,37526,72299
Foreclosures,1504,3:34 AM,DVCProHD,aggregate enterprise action-items,52091,53321
iFix,1741,1:17 AM,Payments,brand ubiquitous mindshare,31122,5462
21 CFR,1872,1:54 AM,Active-HDL,mesh vertical initiatives,27838,45165
GPP,1974,4:08 AM,Usability,streamline open-source models,56242,20080
EOB,1750,1:21 AM,Federal Grants Management,iterate transparent vortals,80733,6673
Vi,1904,2:07 AM,Hands-on Training,implement e-business partnerships,11447,11464
RRIF,1966,4:25 AM,Cross-functional Team Leadership,grow holistic infrastructures,7124,10092
Radio Production,1972,3:07 AM,Legal Writing,iterate wireless platforms,45889,2965
Awesomeness,1607,3:26 AM,JavaSE,extend enterprise bandwidth,11063,75664
CWNA,1554,4:05 AM,Critical Illness,deliver sticky synergies,24580,85549
BC/DR,1762,4:30 AM,FP-C,grow out-of-the-box paradigms,82339,30076
XTRACT,1936,3:53 AM,PVD,empower seamless mindshare,48097,85936
RRC,1728,3:35 AM,Eye Treatments,seize enterprise action-items,72430,30138
MMSC,1502,3:44 AM,IFRS,leverage bricks-and-clicks systems,90670,14267
OData,1543,3:10 AM,Smartstream TLM,benchmark robust portals,43960,80040
Fiction Writing,1766,2:38 AM,Ektron Content Management System,exploit bricks-and-clicks bandwidth,14571,46545
Github,1570,4:36 AM,CDM Co-ordinator,aggregate innovative vortals,12508,92937
Strategy,1607,3:17 AM,Niche Marketing,enhance e-business architectures,93724,26597
SQL,1878,2:56 AM,Long Distance Running,incentivize best-of-breed interfaces,60597,49813
Product Management,1567,1:33 AM,Juvenile Delinquency,whiteboard granular web-readiness,4429,70014
T-SQL,1528,1:56 AM,GC-FID,seize visionary ROI,97948,54568
Hyperion Planning,1725,3:12 AM,Yacht Deliveries,leverage extensible metrics,61072,42381
eHealth,1572,3:42 AM,At-risk,envisioneer clicks-and-mortar bandwidth,62581,66919
Juniper Technologies,1922,1:51 AM,iOS Design,aggregate vertical initiatives,42473,66880
Voice Over,1784,4:39 AM,Utilization,iterate sexy platforms,25664,87660
PVS,1638,3:24 AM,International Trade,envisioneer granular bandwidth,76233,9910
HW Design,1804,3:44 AM,JTAG,deliver extensible infomediaries,39188,36315
Immunohistochemistry,1995,1:24 AM,IEF,harness B2B experiences,86988,32900
RSoft,1850,1:40 AM,Solution Selling,grow sticky portals,15083,62304
CNC Mill,1988,4:42 AM,CST Microwave Studio,innovate viral paradigms,32024,71369
SLC500,1933,4:09 AM,Curating,iterate magnetic systems,59635,56524
MCITP,1983,2:10 AM,Stakeholder Management,monetize ubiquitous applications,15788,62567
Flight Test,1649,1:51 AM,Event Photography,engineer global infomediaries,52369,81205
FDDI,1555,1:28 AM,HVDC,incubate value-added relationships,35221,61857
HMI Programming,1877,4:47 AM,DSO,matrix e-business e-business,94701,69104
Public Policy,1776,1:28 AM,EIP,expedite efficient interfaces,47303,78228
Geotechnical Engineering,1549,1:05 AM,PFlow,mesh ubiquitous infrastructures,26951,26992
VxWorks,1902,1:44 AM,DMX,whiteboard open-source convergence,43119,82248
TQC,1819,4:10 AM,Legal Liability,orchestrate 24/7 infrastructures,17461,91129
International Tax,1568,1:55 AM,Brain Gym,e-enable B2C mindshare,53385,19866
NDM,1715,4:39 AM,CXO,engineer one-to-one e-tailers,69053,85467
DMAIC,1506,1:37 AM,PPPoE,disintermediate rich content,53737,33408
Steam Turbines,1982,3:00 AM,RTCP,productize sticky channels,60262,67053
Google Apps,1636,1:28 AM,Risk Analysis,target front-end architectures,3377,83833
Engineering,1631,1:41 AM,AOC,harness clicks-and-mortar e-markets,67661,37068
Online Lead Generation,1801,2:53 AM,Google Apps,synergize innovative interfaces,91034,15660
Business Process,2018,3:46 AM,Computer Games,deploy integrated e-commerce,97132,86528
IVA,1768,1:59 AM,UART,implement rich markets,14167,94059
Digital Imaging,1951,1:20 AM,XQuery,matrix leading-edge schemas,19955,51742
JCO,2004,2:21 AM,Cash Handling,streamline turn-key metrics,35744,67411
MSP Practitioner,1908,3:01 AM,Obstructive Sleep Apnea,repurpose strategic niches,65895,70063
.htaccess,1746,1:21 AM,Watercolor,mesh strategic infomediaries,101,10356
Quality System,1595,4:06 AM,Guerrilla Marketing,redefine clicks-and-mortar platforms,67664,25687
Agrochemicals,1828,1:32 AM,Xplan,extend distributed networks,86614,69697
XATA,1552,1:21 AM,Perl,recontextualize granular paradigms,3842,42382
Music Videos,1735,1:59 AM,EBMS,seize dynamic technologies,35438,6038
z/VM,1948,3:32 AM,Human Resource Development,harness dynamic web-readiness,52808,39559
BPA,1509,2:43 AM,IaaS,whiteboard rich e-markets,50557,23224
UC4,1997,2:46 AM,Site Plans,unleash global supply-chains,45119,18953
Eclipse RCP,1626,3:56 AM,Boilers,seize synergistic networks,2270,25176
Khalix,1625,1:23 AM,WCSF,enhance extensible solutions,7644,51658
User-centered Design,1527,3:43 AM,Myofascial,reintermediate sticky technologies,37502,14786
Djbdns,1584,4:04 AM,Xcode,leverage e-business synergies,95321,88377
MQSI,2017,2:56 AM,Gemba Kaizen,benchmark leading-edge infrastructures,52143,76925
RSVP-TE,1898,3:34 AM,SBR,synthesize collaborative applications,33745,7296
Creative Strategy,1821,2:15 AM,TFS,deliver ubiquitous markets,82582,3845
Drainage,1639,3:58 AM,LPR,envisioneer front-end e-markets,75670,71333
MRTG,1918,3:28 AM,Literature,orchestrate best-of-breed web services,2907,71943
TDM,1794,2:14 AM,Sybase SQL Anywhere,harness strategic e-services,83826,37796
Career Development,1733,4:30 AM,Crystal Xcelsius 2008,matrix seamless e-markets,24084,38420
TCAS,1977,4:42 AM,HDS,matrix ubiquitous e-business,57377,78317
Ninja Skills,1931,1:46 AM,NLog,visualize plug-and-play users,80986,16184
Move Up Buyers,1691,3:50 AM,System Deployment,engineer scalable synergies,25315,37239
Editing,1923,2:38 AM,WDF,synergize extensible content,91508,90193
BWA,1944,4:09 AM,General Aviation,revolutionize bricks-and-clicks web services,61667,9261
NLP,1950,1:19 AM,Financial Accounting,repurpose dot-com architectures,54825,28725
JavaScript,1569,3:49 AM,Yacc,mesh efficient interfaces,51986,22798
BPF,1654,4:01 AM,RLM,redefine visionary convergence,51350,24901
UK GAAP,1529,3:14 AM,Military Justice,streamline dot-com architectures,45031,35325
Aerial Lifts,1667,2:20 AM,Pneumatics,seize frictionless interfaces,60832,95568
Outdoors,1767,1:13 AM,Aircraft,exploit revolutionary solutions,35507,89217
GPU,1933,1:15 AM,MPLS-TP,orchestrate impactful relationships,10857,60837
Urban Geography,1610,3:13 AM,Finite Element Analysis,matrix strategic eyeballs,60315,21159
GVP,1680,2:44 AM,Eclipse RCP,maximize global bandwidth,17356,21438
IAM,1977,2:54 AM,USDA Rural Housing,enhance 24/365 deliverables,73444,53910
Ebay Sales,1568,4:57 AM,Turn Around Management,incubate 24/365 networks,16688,62401
DNS Server,1573,2:20 AM,Performance Appraisal,synergize revolutionary solutions,64836,79860
HTK,1725,4:56 AM,Cytogenetics,syndicate bricks-and-clicks systems,50081,22122
DMF,1519,3:41 AM,Chi Nei Tsang,incubate vertical users,78052,4450
Hardware,1922,3:26 AM,AVEVA PDMS,empower ubiquitous bandwidth,39666,34318
Intergovernmental Affairs,1710,4:22 AM,Guided Reading,transition magnetic infomediaries,85302,45385
xUnit,1687,1:22 AM,IRS Enrolled Agent,envisioneer best-of-breed e-commerce,62432,81302
GMAT,1650,3:57 AM,IAR Embedded Workbench,seize strategic vortals,33348,28199
French,1863,4:34 AM,Equipment Maintenance,e-enable plug-and-play e-services,39038,72942
RIS,1895,3:37 AM,Performance Management,reintermediate virtual e-commerce,67059,32876
International Trade,1889,2:05 AM,Rhino,scale magnetic content,87908,43928
Illustrator,1854,4:51 AM,Aesthetic Surgery,empower back-end web-readiness,93942,80745
Object Oriented Perl,1925,1:48 AM,Xserve,benchmark world-class systems,41196,36632
LVDS,1640,3:10 AM,MyBatis,strategize turn-key bandwidth,55291,32819
Receptionist Duties,1707,4:22 AM,DLL,mesh real-time systems,65546,40645
Operations Management,1863,1:07 AM,NVQs,benchmark revolutionary e-business,33852,61045
Smartboard,1568,1:40 AM,SAP Business ByDesign,visualize bleeding-edge e-commerce,90351,72676
MVA,1530,3:25 AM,Commercial Banking,strategize B2C models,80306,63308
Overseeing Projects,1598,1:21 AM,DGA,mesh dot-com architectures,27940,98240
DFT Compiler,1758,4:17 AM,SMO,transform web-enabled technologies,57446,97557
Data Structures,1537,3:23 AM,TTD,integrate out-of-the-box initiatives,67486,61242
GPS Applications,1657,1:07 AM,CBP,recontextualize back-end partnerships,42826,49272
Single Family Homes,1703,4:57 AM,Freelance Writing,expedite real-time deliverables,83489,42121
Black Belt,1902,2:35 AM,Nickel,e-enable clicks-and-mortar e-markets,50662,40225
