title,year,lenght,sinopsis,description,Country_Id,Director_Id
WCSF,1900,2:00 AM,Software Implementation,expedite visionary partnerships,68215,32386
GCPs,1628,2:37 AM,Employee Benefits,deploy plug-and-play eyeballs,88791,96899
MS-DOS,1881,1:18 AM,XML,matrix seamless schemas,8593,40610
Guest Lecturing,1859,2:41 AM,BtB,productize out-of-the-box communities,64779,64337
NPV,1641,4:38 AM,EoMPLS,enhance open-source niches,34319,2812
Videography,1719,3:35 AM,VTC,seize value-added markets,33542,6950
MVPN,1563,3:19 AM,Road,maximize open-source bandwidth,96706,17110
BD+C,1732,1:41 AM,CCVP,strategize holistic communities,87211,14345
Embedded C,1703,2:24 AM,DTS,unleash customized schemas,18580,37596
MbUnit,1532,1:36 AM,FTK,revolutionize intuitive channels,82551,7795
PFD,1542,4:56 AM,Family Therapy,morph viral schemas,85820,38936
DFMA,1776,2:50 AM,IEX Total View,e-enable user-centric bandwidth,91033,87500
Apache,1945,3:01 AM,CQT,productize leading-edge ROI,91412,31143
Media TV,1914,4:27 AM,Window Displays,target real-time models,72261,90497
BCMS,1875,2:14 AM,Mobile Technology,extend 24/7 infomediaries,57487,72277
International Logistics,2000,1:50 AM,JVC,e-enable open-source models,36092,92052
LCMS,1903,3:24 AM,BLS,seize vertical metrics,15820,86191
DDS,1932,3:14 AM,Abstract Paintings,syndicate global portals,41081,70470
Oz Principle,1879,1:20 AM,HFC,strategize next-generation deliverables,57921,3629
Oracle HR,1798,3:35 AM,MTTR,repurpose front-end communities,6794,21025
CNOR,1974,4:00 AM,Product Knowledge,drive 24/7 infrastructures,81485,21679
Abstract Paintings,1796,3:24 AM,VLSI,engage B2B mindshare,51918,97500
UE,1518,3:36 AM,Overall Wellness,incubate ubiquitous action-items,7832,11152
FSI,1703,1:56 AM,Customer Acquisition,scale cross-media web-readiness,17466,65276
RFC,1928,4:05 AM,Qigong,optimize dynamic networks,44003,47650
IOT,1952,1:23 AM,Zenoss,productize B2C eyeballs,5740,65263
RPD,1727,1:36 AM,KMS,enable value-added infomediaries,70402,39184
Urban Regeneration,1974,1:14 AM,XACML,transform intuitive content,69989,96184
SRED,1732,4:54 AM,Lyris,e-enable intuitive networks,78123,25271
Krakatoa,1973,3:16 AM,Omeka,strategize mission-critical mindshare,65011,5038
EASA,1664,1:16 AM,CBRN,iterate customized systems,79554,40154
Biomass,1514,3:37 AM,HGV,incubate global e-commerce,7122,74029
Mplus,1917,2:38 AM,FCPA,engage 24/365 relationships,36441,83088
Supervisory Skills,1736,3:53 AM,Photojournalism,drive proactive functionalities,22565,82631
Ozone,1773,4:11 AM,Public Affairs,productize real-time initiatives,31597,28562
FWSM,1511,4:16 AM,Pyramix,morph collaborative markets,90595,76521
TMA,1551,3:35 AM,Clinical Nutrition,syndicate extensible users,1637,89340
Ecology,1977,2:05 AM,RDz,architect transparent convergence,66513,71676
Procurement,1897,3:29 AM,Baan ERP,syndicate wireless web-readiness,99008,72932
UV-Vis-NIR,1977,2:18 AM,Holistic Health,e-enable 24/365 e-services,99108,90165
Cement,1565,2:38 AM,Document Review,engage dot-com initiatives,50540,55300
HR Metrics,1624,1:08 AM,MDB,integrate frictionless bandwidth,1486,92157
Arbitration,1535,1:38 AM,HTFS,empower customized relationships,31502,76094
Home Equity Lines of Credit,1874,3:53 AM,CVE,enable sticky communities,87798,81949
QPS,1526,3:17 AM,BDC,disintermediate extensible models,38559,827
Land Use,1860,1:00 AM,PDM Works,architect 24/365 convergence,71749,40207
DBUnit,1923,4:06 AM,Nuclear,engineer 24/365 mindshare,100548,87175
Fund Of Funds,1967,3:43 AM,CDM Coordinator,enable clicks-and-mortar platforms,7623,98645
VLDB,1848,2:33 AM,Fragrance,disintermediate dot-com architectures,99358,72147
Aerospace Manufacturing,1591,4:00 AM,Molecular Cloning,reintermediate virtual e-business,69220,54270
Continuous Improvement,1907,1:00 AM,WC,scale interactive paradigms,35612,49984
Hair Care,1540,2:23 AM,Segregation of Duties,mesh customized relationships,83385,70699
Summation iBlaze,1772,2:39 AM,Wholesale,engage enterprise bandwidth,71007,1648
Python,1807,2:36 AM,CQC,iterate synergistic web services,41089,69247
WCS,1591,2:26 AM,LTSpice,benchmark open-source ROI,51046,55246
MRP,1694,4:18 AM,Publicity,benchmark holistic e-services,65794,72343
Fleet Management,1653,1:54 AM,DFP,seize granular e-commerce,8544,34913
RRSP,1568,2:20 AM,Vacation Homes,enhance user-centric niches,58904,22021
Workers Compensation,1751,1:26 AM,Disaster Recovery,recontextualize clicks-and-mortar technologies,86473,83935
Nokia Qt,1551,2:59 AM,Airline Management,extend user-centric portals,90964,77048
Governance,1634,3:20 AM,GSS,recontextualize granular models,44081,90130
Outerwear,1649,2:06 AM,Utilization Management,enhance viral web services,4531,4383
Access,1866,3:48 AM,Freight,extend impactful mindshare,69592,11017
Menu Development,1948,2:42 AM,Kohana Framework,deploy B2C applications,59604,31430
New Media,1715,4:53 AM,EJB,monetize frictionless initiatives,54900,59732
Digital Printing,1896,4:06 AM,CCTV,matrix innovative interfaces,39459,11200
Community Organizing,1548,1:58 AM,RF Design,extend global mindshare,54317,53485
CSRs,1689,3:24 AM,Hydraulic Systems,visualize virtual experiences,77407,45095
Zachman,1869,1:07 AM,Xpediter,unleash revolutionary content,23694,38257
VJ,1503,4:51 AM,Environmental Impact Assessment,cultivate frictionless platforms,36840,87239
XSD,1780,4:20 AM,WTL,unleash granular methodologies,98137,451
Localization,2008,4:37 AM,PTCRB,strategize enterprise e-commerce,48974,66649
Banquets,1834,2:56 AM,Umbrella Insurance,architect B2C initiatives,33750,19819
Jigsaw,1748,2:47 AM,Content Writing,leverage viral networks,27718,39683
Title Searches,1637,1:42 AM,Receptionist Duties,reinvent seamless niches,78896,1674
Omeka,1628,2:49 AM,CFI,whiteboard bleeding-edge models,81687,44065
New Hire Orientations,2018,1:58 AM,Bloomberg,benchmark enterprise systems,74757,77201
LDPC,1994,3:32 AM,IxChariot,integrate granular initiatives,14391,944
LDOM,1520,4:33 AM,User Acceptance Testing,orchestrate end-to-end e-markets,61772,20041
Simple IRA,1565,2:44 AM,RRIF,innovate sexy e-services,62870,49660
News Writing,1724,2:11 AM,Rigging,synthesize granular e-markets,21811,29912
MySQL Cluster,1917,3:55 AM,JCR,incentivize real-time action-items,62248,12195
ABR,1886,4:45 AM,PwC TeamMate,aggregate integrated applications,85564,68771
Trading Systems,1673,2:01 AM,QAQC,deliver end-to-end channels,11843,19197
CNC Programing,1974,3:12 AM,Agribusiness,aggregate granular bandwidth,62231,34936
Special Effects Makeup,1880,1:43 AM,Blogging,aggregate best-of-breed e-tailers,88502,67125
Sales Process,1878,1:31 AM,Bit.ly,brand 24/7 infrastructures,32777,91585
Warehousing,1844,4:03 AM,Culinary Skills,maximize rich channels,54565,62425
IBM Rational Rhapsody,1873,3:33 AM,Olive Oil,reintermediate dot-com bandwidth,67781,18542
Norwegian,1579,1:27 AM,RP,deploy dot-com markets,93641,85780
DVD Replication,1921,4:56 AM,Credit Risk,drive next-generation experiences,72050,30489
DLL,1520,1:28 AM,Urban Economics,optimize leading-edge web-readiness,96713,57294
Basic HTML,1863,3:25 AM,Small Business Development,embrace viral niches,88031,98695
LWUIT,1523,4:20 AM,EPCM,expedite interactive technologies,100479,44132
Oxidative Stress,1978,2:08 AM,Utilization Management,syndicate clicks-and-mortar niches,66655,24104
Bylaws,1672,2:46 AM,Theory,recontextualize efficient methodologies,92256,19074
LDO,1661,1:38 AM,IEEE 802.3,seize seamless networks,7776,30390
UVLayout,1607,1:33 AM,CFOs,visualize user-centric networks,72034,84344
Theory,1754,3:50 AM,CTFL,maximize plug-and-play e-tailers,16027,55861
White Collar Criminal Defense,1957,2:43 AM,FTTP,embrace enterprise channels,36963,92352
eZ Publish,1659,3:50 AM,RDFS,iterate robust infrastructures,22181,28692
Xilinx ISE,1546,3:38 AM,Hotels,transform vertical markets,60469,61458
Tactics,1929,4:36 AM,NVR,brand one-to-one networks,80347,76015
LCR,1753,3:27 AM,Enterprise Software,revolutionize open-source models,74185,41237
BCLS,1534,3:06 AM,iHotelier,generate turn-key e-commerce,30097,33286
Licensing,1871,1:54 AM,NCARB,productize efficient networks,37963,15762
MCEV,1843,4:09 AM,Business Efficiency,transition vertical infrastructures,45103,48719
ICD-9,1642,3:30 AM,JPAS,engineer out-of-the-box architectures,58706,51881
Aircraft,1500,1:26 AM,Hypnosis,seize integrated relationships,80949,34079
VNA,1596,4:25 AM,Microchip PIC,aggregate global technologies,51184,9573
Kuka,1751,3:11 AM,Zeolites,leverage sticky mindshare,99447,62840
LCMS,1601,3:49 AM,MDA,maximize cross-media networks,70583,2650
Xenix,1941,3:07 AM,EOC,implement out-of-the-box functionalities,20367,22432
UED,1726,4:09 AM,Ableton Live,integrate dynamic interfaces,33553,89414
Classical,1810,1:20 AM,TPT,seize out-of-the-box mindshare,80939,29851
Mentoring,1601,2:12 AM,RBI,optimize collaborative markets,59229,23722
cGMP practices,1880,2:23 AM,OS/400,synthesize ubiquitous infomediaries,71793,62426
Ultipro,1837,4:23 AM,Foreign Policy,incubate collaborative e-tailers,5483,32170
Rehabilitation Psychology,1748,2:50 AM,CPLD,architect mission-critical systems,76679,5044
Microsoft Dynamics AX,1510,2:38 AM,Cisco VoIP,engage cross-media markets,36149,17852
Stand-up Comedy,1711,3:49 AM,Ehcache,unleash 24/365 deliverables,46446,47838
HTML Scripting,1810,3:49 AM,IVDD,grow cross-platform metrics,6661,59665
Google Analytics,1559,1:10 AM,JD Edwards,enhance customized channels,8552,20028
Vessel Operations,1865,4:02 AM,GNU,exploit end-to-end bandwidth,7954,72111
GSA Schedules,1837,1:01 AM,Economic Development,redefine robust schemas,9346,65677
Custom CMS Development,1880,4:21 AM,NYS Notary Public,envisioneer cross-platform deliverables,72255,88603
Information Security Awareness,1795,2:28 AM,Knowledge Transfer,scale visionary e-services,68836,47108
Whisky,1980,1:49 AM,OGC,generate sticky functionalities,55725,96106
Swift,1808,4:26 AM,Windows Server,envisioneer end-to-end convergence,90474,7918
Computer System Validation,1687,3:17 AM,Earthworks,mesh dot-com eyeballs,31555,11487
Hospitality Industry,1643,2:20 AM,Abaqus,target distributed e-commerce,80321,68533
DDoS Mitigation,1622,3:50 AM,Trading Systems,cultivate synergistic synergies,84080,7161
CCU,1601,3:57 AM,VLSI CAD,deploy compelling portals,48176,95286
JRun,2002,4:05 AM,WBTs,generate user-centric functionalities,71628,30095
Sports Writing,1580,2:55 AM,PTLLS,optimize vertical platforms,47108,27585
LPC,2016,4:03 AM,Documentation,syndicate value-added relationships,47763,33493
RTM,1971,1:00 AM,Physician Relations,enable cutting-edge interfaces,59189,93737
User Experience Design,1593,2:50 AM,Theory,target efficient infrastructures,60817,8430
TPC,1979,1:14 AM,FPGA,recontextualize back-end schemas,38246,50497
IEC 61508,2004,4:13 AM,DC-10,e-enable sexy schemas,35085,65372
MDX,1936,4:00 AM,LDA,generate synergistic e-markets,8570,75307
Fashion Jewelry,2017,2:54 AM,FSI,disintermediate sexy methodologies,30064,87534
Sleep Disorders,1526,1:19 AM,MPages,transform cross-platform relationships,27308,34784
PLC Allen Bradley,1593,4:11 AM,Wine,iterate global web-readiness,76864,90417
MSC Patran,1925,3:52 AM,LPT,syndicate visionary bandwidth,19107,80311
New Business Development,1831,2:22 AM,Microsoft Dynamics NAV,synergize impactful e-tailers,59173,54234
Solution Architecture,1935,4:11 AM,Bank Reconciliation,implement mission-critical web services,33753,61333
RSpec,1895,2:55 AM,GCS,redefine intuitive bandwidth,6857,59690
Program Management,1704,1:42 AM,Home Equity Lines of Credit,target extensible paradigms,5223,13323
MBTI,1711,2:57 AM,CTL,drive bricks-and-clicks communities,81329,79131
SCADA,1844,3:09 AM,WPA,architect ubiquitous models,12651,2380
CCIE R&amp;S,1609,2:07 AM,JVM,implement virtual applications,11568,20191
Internal Audit,1907,3:44 AM,Apartments,redefine clicks-and-mortar communities,12207,78545
Blended Learning,1697,1:40 AM,PMB,grow extensible functionalities,10106,50396
Packaging,1647,3:25 AM,EEO,empower open-source schemas,27734,75874
Enterprise Software,1502,4:29 AM,Talent Management,mesh world-class interfaces,70938,48101
European Union,1663,2:31 AM,Type Design,iterate bleeding-edge synergies,12731,16281
Feature Articles,1637,1:21 AM,Automotive,optimize e-business technologies,78048,51873
Typeface Design,1558,1:48 AM,Network Design,deliver real-time synergies,3447,98208
Observation,1652,4:10 AM,RRC,morph end-to-end networks,52200,4364
TDR,1962,1:58 AM,Aspen HYSYS,e-enable front-end methodologies,12233,45158
Brochures,1919,2:46 AM,Protein Purification,cultivate sticky e-business,76329,12934
TCL,1527,2:56 AM,MPEG-4,engage out-of-the-box infrastructures,89270,5626
Earthworks,1757,1:01 AM,Siebel,extend rich metrics,80904,59426
SSCP,1710,4:17 AM,iPhone Application Development,harness ubiquitous schemas,42806,44140
Aerodynamics,1806,1:55 AM,RTA,facilitate dot-com users,39653,4650
Solution Architecture,1761,2:58 AM,Virtual DJ,transform clicks-and-mortar content,50137,41605
IT Service Management,1910,2:01 AM,Listings,maximize rich networks,20086,54106
Combined Cycle,1903,1:32 AM,BPA,revolutionize best-of-breed functionalities,68373,80514
Agility,1813,1:38 AM,Xcart,engage transparent relationships,1871,50213
Nintendo DS,1585,3:43 AM,SAP MM,monetize enterprise markets,58179,42438
Yamaha Digital Consoles,1655,1:10 AM,CGL,incubate integrated synergies,65873,67418
Yard Work,1698,1:51 AM,Sony HDV,exploit value-added experiences,22947,20548
Nikon DSLR,1576,4:13 AM,NCLB,orchestrate leading-edge e-services,14440,97192
CQ,1511,1:22 AM,Rhinoplasty,mesh sticky systems,13233,51377
Disability Insurance,1997,4:23 AM,Literature,benchmark efficient niches,27431,66950
Dublin Core,1870,2:59 AM,MMORPG,orchestrate revolutionary experiences,36984,91262
SFX Editing,1750,4:26 AM,Biology,seize back-end interfaces,66990,55797
Yachting,1505,1:36 AM,ASP.NET AJAX,aggregate holistic interfaces,92297,39271
FDDI,1860,4:31 AM,Attorneys,innovate cross-platform networks,63414,34956
Device Drivers,1703,2:29 AM,Fixed Assets,integrate out-of-the-box ROI,60026,67571
MTOs,1540,1:31 AM,TPE,synthesize seamless eyeballs,44022,8307
Lyrical,1755,2:49 AM,Rapid Prototyping,deploy viral e-markets,6268,13059
Urgent Care,1651,2:17 AM,EHR,generate enterprise eyeballs,4371,91109
Bookkeeping,1993,3:34 AM,POS,transition clicks-and-mortar channels,82681,81473
Jidoka,2011,4:30 AM,EAI,recontextualize mission-critical schemas,6947,28650
HVAC,1942,1:50 AM,IGCC,transition turn-key models,99712,2735
Private Piloting,1571,4:08 AM,NSLDS,leverage interactive methodologies,66833,10166
EoMPLS,1903,2:35 AM,Shipbuilding,monetize next-generation users,7968,83985
Beverage Industry,1832,2:28 AM,LSL,seize sticky experiences,34004,82528
RHIA,1908,4:06 AM,LSAMS,envisioneer mission-critical solutions,44799,76432
Economic Modeling,1866,4:55 AM,MPBN,generate 24/365 communities,88321,39694
EIS,1604,4:32 AM,IoC,enhance synergistic mindshare,23963,35125
Hypertension,1600,2:58 AM,Home Equity Loans,strategize cross-media channels,42494,71154
EoMPLS,1596,2:37 AM,ALM,redefine proactive initiatives,71610,45694
Tax Advisory,1961,2:24 AM,IVA,expedite viral methodologies,64444,30647
Home Equity Lines of Credit,1652,2:53 AM,TDR,morph interactive architectures,83993,3684
Power Systems,1795,3:46 AM,Cell Biology,redefine plug-and-play infomediaries,100108,90859
Unified Communications,1772,1:40 AM,ERP,envisioneer global applications,16100,22159
Unreal Editor,1699,2:39 AM,Private Banking,transform back-end channels,529,74322
SRDS,1842,4:47 AM,RUP Methodologies,orchestrate interactive e-markets,17706,72029
Snow Leopard,1552,4:10 AM,NGL,repurpose end-to-end applications,53499,61112
Newspapers,1777,2:30 AM,WTO,reintermediate revolutionary experiences,57741,24697
Global Delivery,1611,2:04 AM,Igneous Petrology,unleash killer portals,76876,22909
MPages,1632,3:23 AM,EEO Compliance,cultivate strategic paradigms,60997,41789
Cleaning Validation,1899,2:11 AM,TM1,deploy open-source infomediaries,64582,95003
Youth Development,1965,3:49 AM,Screening,reinvent web-enabled platforms,94185,61386
Ducting,1731,1:39 AM,Administrative Law,streamline e-business architectures,29057,22996
Ubuntu,1873,3:22 AM,IFR,strategize viral deliverables,1047,92756
Workforce Management,1918,3:59 AM,Online Help,optimize viral channels,16435,97946
Blogging,1777,2:53 AM,Bankruptcy,disintermediate revolutionary markets,75984,81836
RHIA,1777,3:36 AM,Kalman filtering,maximize next-generation e-services,48508,84167
RHEV,1608,1:25 AM,DBVisualizer,deploy cutting-edge action-items,36859,39790
HR Consulting,1589,2:16 AM,Term Life Insurance,visualize holistic eyeballs,28469,30194
Market Analysis,1681,3:59 AM,Personnel Management,transform cross-media e-markets,64070,39891
PV Design,1645,1:27 AM,TyMetrix,grow scalable channels,13860,68807
UV Mapping,1606,1:29 AM,Clinical Trials,architect B2C mindshare,75097,78397
Mac OS X Server,1887,3:58 AM,DFT,reinvent one-to-one networks,15027,73898
BMX,1662,3:21 AM,Event Photography,optimize visionary schemas,64568,93053
HTFS,1648,4:01 AM,WDS,generate killer partnerships,49618,8500
BMC Remedy Ticketing System,1519,3:56 AM,Firewalls,transition user-centric action-items,8308,58960
FCC,1846,3:08 AM,Smart Cards,evolve frictionless vortals,69757,20721
JNCIP,1923,2:28 AM,Custom CMS Development,brand out-of-the-box synergies,49763,19450
XLMiner,1734,2:32 AM,SFTP,brand visionary e-services,49741,33880
Epigenetics,1915,1:03 AM,Oracle RDC,orchestrate efficient architectures,94773,78475
